Austin took them out for a fancy dinner for their anniversary.;What does Austin need to do before this?;invite them before this;get dessert;open a restaurant before this
Taylor heard someone use an unfamiliar word, so they looked up the definition of it online.;What does Taylor need to do before this?;Type the word into a search engine;remember the word;Say the word aloud to remember it
Riley took the highest bid and sold Sydney's house to the bidder.;What will Riley want to do next?;finish the paperwork;throw away the papers;destroy the papers
Addison invited Austin to join the group with them.;What will Addison want to do next?;went to Austin's house to get him;left out;had a crush on Austin
Sydney asked mom if Ash could have a dollar to buy candy for herself.;What will Ash want to do next?;be nice to the mom;borrow candy;know Ash wanted candy
Alex and Aubrey love challenging each other.  This time it is arm wrestling.;What will Alex want to do next?;arm wrestle again;congratulate Jason;win the match against Alex
Cameron looked at Riley expectantly when Riley said they had a gift for them.;How would you describe Cameron?;impatient to open the gift;excited to see what they got;curious about their gift
Aubrey pulled them over for speeding too fast on the highway.;How would you describe Aubrey?;Compliance-focused;annoyed at getting a ticket;scared of going to jail
Skylar wasn't certain that they had turned off the stove, so they went back to check.;What does Skylar need to do before this?;anxious;needed to have turned on the toaster;good
Alex rendered Sasha's service for the catering he needed and Sasha failed to deliver any of the food they ordered.;What will happen to Alex?;have to complain about Sasha's service;lose the contract;give a large tip to Sasha
Jan was having guests from another country so Jan took them to NYC.;What does Jan need to do before this?;Plan the trip;jan who has take them NYC;leave without them
Bailey moved the goalposts so they could make a field goal from farther.;What will Bailey want to do next?;practice football;ease into a harder task;practice baseball
Carson told Lee it was risky. Lee looked at Carson in deep thought.;What will Carson want to do next?;wait for Lee to respond;find something risky;want to tell their friend something
Ash and Sasha have been dating for a long time.;Why did Ash do this?;affectionate;get protection;keep dating
Austin gave the reader Lee an idea because he wanted to help out.;How would Lee feel as a result?;are nice;are evil;are bad
Riley gave Jesse a scornful look after Jesse mishaved.;How would you describe Riley?;annoyed;happy;pleased
robin changed aubrey's clothes before the recital even though it made them late for a meeting at work.;What will happen to Robin?;get in trouble;be glad for Robin's help;have the proper clothes for the recital
jan took them to NYC so that they could experience the city for the first time.;What will Others want to do next?;look around;look nowhere;make sure they get a good first impression of NYC
Alex and his cohorts, the former criminal masterminds for the Lupino family, made their escape from jail.;What will Others want to do next?;contact the FBI;Bribe the guards;Plan the escape
Kendall grabbed Jordan's hands because Jordan was going to cross the street without looking.;What will Jordan want to do next?;listen to their parent;scream at their parents;be carefree
Riley granted Jan the highest title of the kingdom and celebrated with a feast.;What will Jan want to do next?;celebrate all night with the kingdom;proud;indifferent
Robin was on a diet.;How would Robin feel afterwards?;Someone with good self control;remorse;happy
Casey was supposed to buy Jordan's car but every time Casey called Jordan had an excuse. Jordan was giving Case they runaround.;What will happen to Jordan?;won't make any money;make more friends;lose money
Kendall snatched their journal away so that nobody else could read it.;Why did Kendall do this?;protect sensitive information;try to get it back;have everybody read it
Sasha saw a new movie with their friends and it was good.;How would you describe Sasha?;As someone who liked a movie;As someone who thought about their friends;like a person who had lovely company
It was almost time for Tracy to go to work. Robin left Tracy's home.;What will Tracy want to do next?;get ready to head the their job;prepare to leave from work;go to Tradcy's home
Kai gave Ash some bread so they could make a sandwich.;How would Kai feel afterwards?;Glad they helped;Good they get something to eat;appreciative
Although Aubrey was older and stronger, they lost to Alex in arm wrestling.;How would Alex feel as a result?;Boastful;they need to practice more;Ashamed
Carson was home alone for a while listening to his music, when he saw that his mom had come home from work, and looked to be in a foul mood.;Why did Carson do this?;be considerate towards how his mom was feeling;create an unwelcome atmosphere;look out the window
Addison was making a speech in front of a lot of people. Addison regarded every comment made.;How would Addison feel as a result?;good and kind;sad and furious;upset and mean
Kai was not happy with how things were going, and Cameron took Kai's complaint seriously.;How would Cameron feel afterwards?;like a good friend;Trustworthy;indifferent
Remy cried hard and Kai comforted her until she felt better.;How would Remy feel afterwards?;supported;a kind friend;angry
Remy was working late in his office trying to catch up. He had a big stack of papers.;What does Remy need to do before this?;needed to be behind;be more efficient;finish his work
Aubrey was giving a speech and their talking sounded good to others.;Why did Aubrey do this?;make an impression;get famous;sound intelligent
Alex gave Sydney a command to fold the clean laundry.;How would Sydney feel as a result?;Like a maid;Happy to not have a choice in the matter;bossy
Ash had the same breakfast of toast and scrambed eggs every day.;How would you describe Ash?;consistent;satisfied;Someone who values routine
Bailey saw that Ash was feeling down and reached over to hold Ash's hand.;How would you describe Bailey?;compassionate;good about helping a friend;sympathetic to Ash
Casey decided that he would be better off if he broke up with his girlfriend.;What does Casey need to do before this?;want something different;go to sleep;go to a car show
Taylor´s friend had to get to the airport but had missed the bus, however Lee was going that direction, so Lee gave Taylor's friend a ride.;What will Taylor want to do next?;say goodbye to their friend;book a flight;call for a taxi
Cameron took their work seriously and did not allow joking.;What does Cameron need to do before this?;be serious;throw a party;let everyone know the rules
Tracy's friend, Anne admired the jewelry they wore.  Therefore, Tracy gave it to their friend.;What will Tracy want to do next?;be nice to their friend;make their friend like them;buy another one for their friend
Kai thought about leaving the bar, but their friends convinced them to stay.;What will Others want to do next?;buy Kai a round of drinks;shun Kai;enjoyed drinking alcohol
Austin kissed Riley on the mouth on a dare from his friend.;What will Riley want to do next?;wash out her mouth;show off to his friend;dare Austin to do more
Robin pulled Carson over for speeding a hundred over the limit.;What will happen to Carson?;Get a huge fine;sympathy for Carson and issue them a warning only;Get off without even a warning
Lee's tooth had fallen out and he reached into his mouth and touched a nerve.;What will Lee want to do next?;Go see the dentist;ok;Put the tooth back in place
Bailey passed Jesse's examination because they knew they were fine.;What will Bailey want to do next?;tell them they're fine;want more examations;say nothing
My dog got loose today. I looked everywhere and asked everyone, but had no luck. That evening Tracy, who lives in the neighborhood, found and walked my dog home.;How would you describe Tracy?;upstanding;Just being nosy;A friend to animals
Kendall got a new sports car and could not wait to show friends.;What will Kendall want to do next?;show off his new sports car;drive that sports car;clean and wax her legs
Cameron was looking around the casino for Skylar's friends. Cameron found Skylar's friends over by the bar.;What will Cameron want to do next?;order a drink;go home;wanted to share their earnings with the others
Aubrey fed Tracey's kids ice cream after Tracey said the kids were allergic.;What will happen to Aubrey?;get in trouble;depressed;laugh
Riley got dressed up for a night out. Riley went out with some friends dancing.;What does Riley need to do before this?;needed to make plans with friends;have fun with her friends;needed to get makeup on
Aubrey was practicing singing and they sound really good.;What will Aubrey want to do next?;show their friends how well they sing;talk about songs;be a good singer
Jan went out with Quinn's friends and told them a lot of negative rumors about Quinn.;What will happen to Quinn?;defend themselves;become the leader of Quinn's friends;be called a snitch
Lee saved Kai's homework from destruction after the dog grabbed it off of the table.;Why did Lee do this?;protect Kai's homework;hurt Kai's chances in school;make Kai fail their homework
Remy got a ride from their friends to school this morning.;Why did Remy do this?;see their friends;thank their friends;drive to school
Sasha gave the team a sense of inspiration when they gave a pep talk.;How would Others feel as a result?;Like they are ready to do their best;very motivating;full of spirit
Carson tried to fight Robin last night after Robin kissed his girlfriend.;What does Carson need to do before this?;go to Robin's house;forgive Robin;apologize
Riley was competing in a gymnastics meet. Riley felt worse after she lost.;How would you describe Riley?;upset;competitive;regretful
Taylor decided to host a game night at their house for everyone.;What will Others want to do next?;buy some board games;clean up their house;engage in conversation
Kai decided to stay in the hospital for his mom's operation.  She came out of it all right.;How would Kai feel afterwards?;would be proud to protect his family;would think he had wasted a whole day;would be ashamed to have wasted time
Jordan made their friends laugh because he had a lot of experiences that were very interesting.;What does Jordan need to do before this?;experience strange events;not do anything interesting;make his friends laugh
Sydney wanted to be a doctor so they knew that they had to work very hard in school to get the right grades to get in to university to study medicine.;How would Others feel as a result?;Others were proud of Sydney;Others were bored of Sydney;Others were unimpressed by Sydney's dedication
Robin asked Cameron if they had been out and Cameron shook their head no.;What does Carson need to do before this?;know about Robin;not of been out;think about going out
Sasha helped Jordan.;What will Sasha want to do next?;friends with Jordan;help herself;Beat others down
Sasha spent Austin's money trying to win a prize even when the odds were stacked against her.;What will Austin want to do next?;yell at Sasha for doing that;pull out more money;take a loan out to play more
After getting a passport and plane tickets, Casey visited another country.;What will Casey want to do next?;study the culture and language in the country;go to McDonald's in the country;make reservations before this
Jesse paid another bill for the others so they wouldn't get kicked out.;What will Others want to do next?;pay jesse back later;yell at jesse;find out how much the bill was
Skylar put their mind to the task because it was complicated and required full attention.;What will Skylar want to do next?;review details;control time;Think
Cameron left the event early because he needed to get changed for a gala even at night.;Why did Cameron do this?;left because he had to change clothes;didnt like the host of the event;go home and change
Alex was no longer raising Sasha but she did give birth to Sasha.;What will Alex want to do next?;Ask to visit Sasha;build a relationship with Sasha;Kidnap Sasha from home
Carson tried to fight Robin, but Robin refused to fight.;What will happen to Robin?;good about themselves;fight alone;be alone
Bailey embarrassed their girlfriend infront of all her friends by making a joke about her dress.;What does Bailey need to do now?;apologise;Make it up to her;continue to joke about their girlfriend
Quinn turned the scale on, then hesitated to get on, afraid of the results.;Why did Quinn do this?;take a moment to prepare for disappointment;put off learning the language;turn the scale off
Addison asked Austin to come to the party.;Why did Addison do this?;friends with Austin;wants revenge on Austin;dress up for Austin
Tracy gave it to their friend when their friend asked to see it.;What will happen to Others?;see it;hear their friend's opinion;talk about it
Sydney asked mom if Ash could have one more piece of pie after they ate all of their dinner.;How would Ash feel as a result?;Excited;Angry;Sad
Remy gave Skylar her account so Skylar could play the game.;Why did Remy do this?;be a nice person;play with Skylar;steal from Skylar
Austin got extra help with the homework from his tutor since he was falling behind in class.;What will the tutor want to do next?;review homework with Austin;do their own homework on time;realize he was doing poorly in class
Taylor caught a frog in Jan's throat because the frog was too tiny to fit.;How would Taylor feel afterwards?;proud;terrible;sad
Riley knows someone stole the necklace out of the drawer. Riley watches Jesse with watchful eyes.;Why did Riley do this?;think Jesse stole the necklace;get arrested;get in trouble
sasha had enough, she gave the man her two cents and let him have it .;How would the man feel after?;sorry for their actions;big and proud;frustrated
Jessie got there very early in the day so they could see every animal at the zoo.;What does Jesse need to do before this?;go to bed early;dislike animals;wonder
jordan wanted to treat his son so he took him to the shoe store.;What will Others want to do next?;buy shoes next;receive thanks next;please jordan and his son
Aubrey pulled the driver over for speeding. They then wrote a ticket,.;How would Aubrey feel as a result?;like a good cop;as normal;like a weak person
Jan saw that the road ended and all that remained was a cliff, she said turn back.;What will Jan want to do next?;Look for signs with correct directions;Let the driver go to the cliff;Stop the car and inspect the cliff
Austin sat on Bailey's lap and fell asleep after being up all night.;How would Bailey feel as a result?;comforting as a result;depressed as a result;as sleepy
Sydney was being mean to people, but she felt bad afterwards.;How would Sydney feel afterwards?;regretful;like she was very mean to everyone;sorry
Robin went with Jan's friends to school and was unaware Jan was planning a surprise party for later.;What will Jan want to do next?;go to class;throw a party next;go to sleep next
Kai improved Jan's picture and she loved how it came out.;What will Jan want to do next?;frame the picture;wanted to be helpful;wanted to Jan to be glad
Jesse was a new person who just started at Riley's work.  Riley had heard rumors that Jesse was hoping to get the management position that Riley secretly had their heart set on.;What will Riley want to do next?;wanted to protect their dream job;find out more about Jesse;ignore Jesse
Jan didn't like the way her picture turned out so she asked Kai to fix it. Kai improved Jan's picture as understood.;What will Kai want to do next?;do a favor for her friend Jan;get approval;better about herself
Austin predicted cancer rates in patients would continue to go down due to the new breakthrough treatment they developed.;How would Austin feel afterwards?;happy with the treatment;angry with the treatment;disappointed with the treatment
kendall showed all their friends how to play the game so they could all play together.;What will Others want to do next?;play it right;win the game;play it wrong
Lee found their friends outside and playing in the park nearby.;What does Lee need to do before this?;let his parents know that he was going to try to find their founds;check out the movie theater for his friends;loved
Jordan took many public speaking classes, and as a result, Jordan was no longer nervous.;How would you describe Jordan?;confident;agitated;felt better about doing public speaking
Addison had finished a semester of school. They left for home.;How would Addison feel afterwards?;relaxed;in college;overwhelmed
jesse paid another team member to throw the match because they had a lot of money on the game.;What will Others want to do next?;fail on purpose;make money;make a profit
Tracy enjoyed constructing things and made a table.;How would she feel as a result?;accomplished;accomplished;proud
Cameron understood science better by interpreting it in terms.;How would Others feel as a result?;that Cameron understands science;smart;enlightened
Due to his car breaking down, Robin decided to ride with Jan's friends to school.;What will Robin want to do next?;fix his car;avoid missing class;arrive on time to school
Riley regarded Jesse's test paper with observant eyes to ensure accurate grading.;What will Jesse want to do next?;Wait to see if they get a good grade;Double check the people they weren't sure about;hand the graded paper back to him after
After seeing them go 95 mph, Aubrey pulled them over for speeding on a 55 mph highway.;How would Others feel after?;more cautious;happy about the ticket;happy about court
Jesse hired Bailey to impersonate to take the SATs.;What does Bailey need to do before this?;research how to impersonate someone;needed to be corrupt;prepare to impersonate jesse
Feeling quite romantic over it all, Taylor gave their partner a kiss on the cheek.;What will Others want to do next?;give it back;Others will be annoyed with Taylor;Others will be angry with Taylor
Kendall passed away on the couch, so Cameron moved their body.;How would Cameron feel afterwards?;sad;strong;happy
Robin went with Jan's friends to the school carnival.;What will Robin want to do next?;ride all of the rides;stay home and study;be left alone
Casey ignored the warning on a carton of expired mik.;How would Casey feel afterwards?;nauseous;energetic;not pragmatic
Kai grabbed Carson's tools and put them away for Carson when they had to leave in a hurry.;What will Kai want to do next?;go back home to rest;ask Carson for payment;go find Carson
Riley saw Jesse and regarded Jesse with hurtful eyes after what happened.;What will happen to Riley?;cry;go be alone;cheer up Jesse
Quin did not consider that his words may have the feelings of others.;What will Others want to do next?;Other's will not want to confide in Quin;be best friends with Quin;say hurtful things to other people
Jordan was going for a walk and brought the kids.;What does Jordan need to do before this?;get the kids ready;wanted to get some exercise;wanted to get some fresh air
Sasha got revenge on her friends for the trick they played on her.;How would Others feel as a result?;guilty and ashamed;Others would laugh that Sasha got them back;empty inside
Remy challenged them to a game of racquetball at the local YMCA gym.;Why did Remy do this?;was bored and decided to gather some people for a good game of racquetball;was bored and decided to he wanted them to go to the gym and watch him not show;win the game
Jordan taught art in elementary schools and was really great with his students.;How would the parents feel as a result?;concerned that Jordan will leave;the art teacher;inspired to make their own art
Bailey felt bad when she saw the homeless lady and gave her twenty dollars.;How would you describe Bailey?;thoughtful;evil;uncaring
Skylar starting crying while her and her dog played together for the last time.;Why did Skylar do this?;be sad about moving far away;be sad about her failed test grade;hug the dog
Sasha was playing a game but they got tired of it.;How would you describe Sasha?;bored;fed up;Someone that want's something else to do
Riley was on the beach near some birds that just flew away. They went after them.;What does Riley need to do before this?;Watch the birds;Follow the birds;be able to move
Cameron had read a book about the crusades and knew enough about the subject.;Why did Cameron do this?;teach others about the crusades;spend time reading books;learn about baking cookies
Austin's family was celebrating their parents 50th anniversary during dinner at a new restaurant.;What would Austin's family do next?;Eat dinner at the restaurant;Refuse to eat dinner with the family;happy
riley was hungry so she caught fish and made them in the kitchen.;How would Riley feel afterwards?;satisfied;angry;skilled
Robin put their hand on Addison's wrist so Addison could not escape the situation.;What will happen to Robin?;be stronger than Addison;start to panic and worry;lost grip on Addison
Tracy brought the kids to their dentist appointment, but it was scheduled during the school day.;What does Tracy need to do before this?;Keep the kids home from school until after their appointments;Drop the kids off at school;falsify time sheets
Jesse stood by Cameron instead of going to the game with all his other buddies.;Why did Jesse do this?;comfort Cameron;knew his friend Cameron was faking illness to get out of school the next day and helped;knew his friend Cameron was suffering from a severe bout with depression and helped him
Jordan took Kendall to the pet store so she could buy her a fish.;What will Kendall want to do next?;take the fish straight home;go to the lake;help her pick a fish
Kai handed back the computer to Will after using it to buy a product off Amazon.;What will Kai want to do next?;Wait for the package;wanted to save money on shipping;Wait for the computer
Aubrey met a friend alone at the park after school on Friday.;How would Others feel as a result?;curious where Aubrey is;gone;like they aren't close friends
Alex helped Casey escape but they both got caught later.;What will happen to Alex?;be punished;sad;be rewarded
Bailey asked Sasha's grandma about church because they wanted to know more about it.;What will happen to Sasha?;learn about church;be curious;be nothing
Skylar rubbed their hands together but the people still looked very cold.;What will Skylar want to do next?;Give them a warm blanket;Give them an ice cream cone;Take off their coats
Jesse likes going to school and has good grades. Jesse took a big test this morning and did well on the it.;How would you describe Jesse's personality?;passionate about her school work;worried about her school work;confident
Quinn got divorced after his wife became abusive towards him.;Why did Quinn do this?;get his independence back;love his wife forever;spend time with his wife
Sasha improved Jordan's status and he received a promotion because of it.;How would Jordan feel as a result?;thankful as a result;willing to help;wants the best for Jordan
Kai and Skylar were good friends. Kai had finally worked up the courage to ask Skylar on a date. They gave Skylar a meaningful gift to test the waters.;What will Kai want to do next?;Find out whether Skylar reciprocates the feelings;say thank you for the gift;Tell Skylar they'd like to just be friends
Bailey didn't make any friends on the trip.;How would Others feel as a result?;Others wouldn't care;bad;Others would nothing
Aubrey worked their best and never received a raise.;How would you describe Aubrey?;underappreciated;Feel cheated;Someone who could be appreciated
Jordan's smoking had negative affects on the health of the children.;What will Others want to do next?;take the children to the doctor;Smoke with Jordan;get better habits
Tracy gave birth to Addison and it was a healthy baby with some hair.;What will Addison want to do next?;loved;lazy;have a child of her own
Aubrey was a police officer. She pulled Casey over for speeding in a construction zone.;What will Casey want to do next?;make an excuse;keep construction workers safe;speed off
Riley grew very suspicious of Jesse because they snuck out every night at 11 PM.;What will happen to Riley?;lock all the doors and windows at night;be punished;be questioned
Carson had homework they had to do but they were at a friends house playing video games.;How would you describe Carson?;As someone not as concerned about what they should be doing as they should;As someone who could be thinking about what they should be doing if the could;As someone who likes to do thing
Jan gave birth to a daughter yesterday.;Why did Jan do this?;was induced to give birth;didn't mean to;prepare to deliver a baby
Lee found their friends at the food court at the mall.;What will Lee want to do next?;order some food to share;sneak behind the table;avoid being seen by friends
Bailey was a fast learner.;How would you describe Bailey?;Knowledge-seeking;happy at having learned so fast;proud at having learned so fast
The teacher offered to give out notebooks and Taylor asked the teacher for one.;How would you describe Taylor?;As someone that appreciates what the teacher does;As someone that has a notebook;grateful
Jesse was tasked by Addison to babysit, walk, and care for her dog.;What will happen to Jesse?;she will do it;like dogs;be cruel to the dog
Robin took the Math test at face value because it was based on logic.;How would Robin feel afterwards?;smart;unprepared;lazy
Sasha woke up early and arrived just in time for the job interview.;How would you describe Sasha?;responsible;confident that she did well;assured that it went well
Carson wanted to travel to Jesse so he got into the car.;What will Carson want to do next?;have a vacation;forget about Jesse;stay home
Cameron picked Robin up from the airport after Robin spent many years living in oversea.;Why did Cameron do this?;welcome friend;would need to get a room ready for Robin;Caemron would need to find out what time Robin was arriving
Ash gave up on the test he was taking in math.;What will Ash want to do next?;Forget the test;Think about math more;Take another math class
Carson was trying to work a crossword puzzle and could not solve it; he was frustrated.;What does Carson need to do before this?;make sure he had all the puzzle pieces;eat some vegetables;lay down
Ash made a mistake but then they redeemed themselves.;Why did Ash do this?;fix their mistake;So they mistake isn't talked about by people;find a way to redeem themselves
Bailey gave birth to Taylor but couldn't take care of them.;What will happen to Taylor?;be given up for adoption;stay in the maternity hospital;stay with their birth mother
Alex took up collection of stamps after going to the antique store and bought them.;What will Alex want to do next?;Put the book on display;store who has stocked collection of stamps;alex who has take a collection of stamps at antique store
Carson shook Jan's head again to wake her up after the accident.;What will Jan want to do next?;Continue waking up;Check the girl for a pulse;Call an ambulance
Robin proposed another idea and suggested going to the movies.;Why did Robin do this?;do what she wanted;consider the options before this;follow the crowd
Quinn rode a motorcycle too fast on the highway and ended up with a ticket.;What will Quinn want to do next?;start driving their motorcycle slower;go pay the employees;start driving their truck slower
Kendall lost their shirt at the concert yesterday after it was torn off while crowd surfing.;How would you describe Kendall?;someone who likes to party;embarrassed;regret for losing the shirt
Remy was trying to stay quiet but accidentally slipped and said a word.;How would Others feel as a result?;Victorious;feeling sad;Sad
Tracy ran for his life after trying to steal money from a bank that happened to have a police officer inside.;How would you describe Tracy?;fearful;anxious;doesn't treat others well
Kai liked to play games with their friends. They spent several hours online.;How would Kai feel afterwards?;computer savvy;sad;needed
Addison and their friends were playing hide and seek at recess. Addison ran away to go find a hiding place.;What will Addison want to do next?;win the game of hide and seek;win the game of tag;Come outside
sydney was a dramatic person so she made a mountain out of a molehill.;How would Others feel as a result?;as annoyed;as calm;like the only person who cared
Robin pulled Carson over for speeding when Carson was going 1 mile over the limit.;What will Carson want to do next?;avoid paying the ticket;gladly pay the fine;praise the police officer
Kendall was furious and grabbed string and ended up wrapping in around my neck.;How would Others feel as a result?;scared;on the edge;superior
Kendall drank every night with their friends.;How would Kendall feel afterwards?;hungover;a person who indulges themselves;a person who has no goal in life
Lee was being waited on my Taylors friend and tipped them well.;Why did Lee do this?;pay them for what they did;good;proud
Jesse walked Addison's dog because she was on vacation.;What will Addison want to do next?;going to the ocean to swim;great;loved
Jordan was getting hungry so he decided to grab a bite to eat.;What will Jordan want to do next?;Check his fridge;Take a shower;Go to sleep
Remy and their friends were playing hide and seek in Remy's house. When they finished playing, it was very dark outside.;Why did it become dark outside?;and their friends lost track of the time;go to sleep;hid their friends and sought them for too long
Jan was fired from their job to send a message to the other employees that anybody can be fired.;How would other employees feel as a result?;worried about being fired;quite guilty;a lot of excitement
Kendall altered Lee's course to go to the movies instead of the park.;How would you describe Kendall?;feeling smart;frustrated;disrupted
Sasha bought a new home because the government was going to destroy her other one.;What does Sasha need to do before this?;leave her current home;buy a boat;sell her assets
Jesse stood by Cameron instead of the other people at the show.;How would Jesse feel afterwards?;was there for someone;Awful;feeling great
taylor recruited kai into his cult and filled his mind with ideas.;Why did Taylor do this?;be selfish;ask Kai if they have any friends;help kai out
Remy started listening to gothic music and became very dark.;What will Others want to do next?;ignore Remy;become friends with Remy;follow Remy
Tracy gave money to my friend who needed it but failed to by it back as they promised.;What will happen to Tracy?;lose trust in my friend;yell at them;be disappointed in them
Kai had got into bed and felt relaxed.;How would you describe Kai?;feeling tired;wanting to leave;content
Carson got in his car and drove to visit his dad.;How would Carson feel afterwards?;a good son;Bored;Happy
jan went to the same school for years so she was best friends with a girl.;What will Others want to do next?;appreciate jan;make sure they kept up their relationship;hate jan
Sydney wanted to show Kai the new tablet they got so Kai crowded around Sydney.;How would Kai feel afterwards?;Like she knows about the tablet Sydney got;Like she recommend Sydney a new tablet;a curious person
Aubrey fulfilled Alex's requests.;What will Aubrey want to do next?;work on the next one;work harder on the requests;requesting
Jan went out with Quinn's friends and had a great time.;What does Jan need to do before this?;get dressed;cancel her plans;see Quinn's Friends again
Austin stole the flag off the flagpole and wrapped it around his girlfriend's waist.;What will happen to Austin?;The other children who respect the flag will tell Austin to put it back;Other people would become angry at this desecration;Other people would think Austin hates America
Alex put stamps on their wrists while they were in line for the concert.;Why did Alex do this?;give them entry;prevent them from drinking;drive to the concert
Cameron interpreted science in terms of objectiveness and rules.;What will Cameron want to do next?;study science more;did this to understand;did this to follow logic
Jesse lived with their wife in a tiny apartment and really wanted to adopt some kids.;What does Jesse need to do before this?;research online about adopting kids;divorce his wife;save up some money
Alex saw Taylor talking to another guy at the dance that night.;What will Alex want to do next?;dance with Taylor's friend;buy a pizza;go home
Kendall had two kids and didn't want to take care of them so they dropped the kids off at a fire station.;How would Kendall's kids feel as a result?;hurt;wanted;grateful
Quinn turned the scale on and found he was massively overweight.;How would Quinn feel afterwards?;disappointed in himself;eats too much;would have low self esteem
Robin wanted to learn to swim and went to the pool and practiced.;What will Robin want to do next?;learn to swim better;fit;lazy
Taylor got louder as they raised their voice because of the altercation.;Why did Taylor do this?;yell at them;So people would ignore her;be obnoxious
Quinn showed it off to Casey's friends in the birthday party.;What will happen to Casey?;be called a show off at the birthday party;not humble;like a bragger at the party
Bailey's family was in a car accident, but Bailey was at their friend's house.;What will happen to Bailey?;receive a phone call about the accident;be admitted to the hospital;go to the hospital
Kai grabbed Carson's tools for him because Carson could not get them.;How would Carson feel as a result?;grateful;inconvenienced;angry
Jordan won a car when they entered a raffle.;What will Jordan want to do next?;put the car in the garage;buy a ticket;pay taxes on the car they won
Carson returned to Robin's house because Carson left his car keys on the table.;What will Robin want to do next?;walked Carson to the door to say goodbye;be invited by Robin to their house;threw the keys out the window in the rain
Jordan watched Alex's every look at the party he went to for school graduation.;Why did Jordan do this?;had heard she would be there and he wanted to flirt with her every chance he could get;go to the party;had heard she would be there and he wanted make sure she did not get bored at the party
Addison was mad at the character so they threw a pie at them.;How would Addison feel afterwards?;remorse;clownish;furious
Kai sold their clothes to the bidder at an auction when they didn't fit.;What will Kai want to do next?;buy new clothes;give them away for free;help people in need
Remy gave you Skylar account for netflix, so you wouldn't have to pay for your own account.;How would you describe Remy?;cheated;feeling bored;feeling loved
Jesse and Addison started dating.  Addison invited Jesse on a camping trip with their friends.;What does Jesse need to do before this?;meet and speak with her friends;pack for camping;ignore Addison
Jan enjoys working out and staying fit. Jan woke up the morning of the party and decided to get a quick workout in.;What will Jan want to do next?;get exercise before the party;good before the party;take a nap
Robin went to Jan's friend's school when she was being bullied at her school.;How would you describe Robin?;glad her friend could help;a student;sad Robin had to change schools
Remy supplied the needs of all the children during the power outage.;Why did Remy do this?;Make sure the kids were safe;have money;get power
Carson collected baseball cards and eventually sold the collection for a large sum of money.;How would Carson feel afterwards?;profitable;secure afterwards;hungry afterwards
Riley wanted to see her friend but couldn't and she began to hurt so bad.;What will Riley want to do next?;find out why she couldn't go see her friend;call her friend;call her friend
Jesse set Robin's suitcase on fire after their fight and messy breakup.;What will Jesse want to do next?;decide not to reconcile;get a bucket of cool water;get a bucket of cold beer
Lee gave Taylor's friend a ride to the store when Taylor was unable to help.;What will Taylor do next?;thank Lee for helping;tell Lee to get lost;yell at Lee
Alex made Casey escape jail because the guards werent watching.;What will happen to Casey?;in bad trouble;get Casey into trouble;be exonerated
Tracy went camping during the weekend for the first time in their life.;What does Tracy need to do before this?;go buy camping supplies;find their old camping supplies;wash their old sleeping bag
Quinn was sick and called out on Monday, but Quinn went to work the next day.;How would you describe Quinn?;Responsible;healthy;better
Lee left a mess upon Ash after shaking the soda can and opening it in Ash's face.;How would you describe Lee?;mean;kind;considerate
tracy brought the kids to the party and everyone found the kids to be annoying.;What will Others want to do next?;go somewhere else;go to the party;include the kids
Casey stated Addison's case. They had been friends for a long time and even went to college together.;Why did Casey do this?;lp Addison with her problems;help Addison get in to college;hug each other
Tracy gave video games to my friend when they were done with them.;How would Tracy feel as a result?;they were a good friend;a fan of video games;they were unhelpful
Jordan gave Casey the runaround so Jordan bought his movie tickets anyway and would see it alone if Casey did not show up.;What will Jordan want to do next?;Go into the theater;Go home if Casey was a no show;wanted to see the movie anyways and didn't matter if Casey went as well
Casey was feeling pains in their arms and their chest.;How would you describe Casey?;in tune with their body;knowledgeable about medical problems;foolish
Jesse stood Cameron up at the restaurant on their date.;Why did Jesse do this?;go out with someone else;apologize;kiss cameron
Sasha's sister had a headache.  Therefore, they gave their sister some pills.;Why did Sasha do this?;be a responsible big sister;they need to know something about it;make sure they themselves would be better
Carson took lives of chickens for a living on the farm.;How would Others feel as a result?;bad for the chickens;excited for them;was a hard worker
Remy understood every word of what their teacher was teaching.;How would you describe Remy?;As someone that listened to the teacher;that he understood the subject;much better informed
Alex bought a new watch for their friend that they loved a lot and wanted to see happy.;What does Alex need to do before this?;pick put a watch;find a good food store;talk to the friend
Taylor asked the one officer for help in unlocking their car.;How would you describe Taylor?;a forgetful person;a thoughtful person;a trustworthy man
Jesse set Robin's case on fire. Robin was very angry and called the cops on her.;What will happen to Jesse?;go to jail;go to heaven;get revenge
Robin changed Aubrey into clean clothes after Aubrey spilled her bottle all over herself.;What will happen to Robin?;get Aubrey a new bottle;yell at Aubrey for spilling;ignore the mess Aubrey made
Robin studied hard the night before, and found the test to be very easy. Robin finished the test quickly.;How would Robin feel afterwards?;proud;motivated;nervous
After jumping off the roof of his house Quinn had trouble breathing.;How would you describe Quinn?;foolish;patient;light headed
Quinn got a new job in a different town so they moved to a new house.;What will Quinn want to do next?;unpack his things;welcome;reload his things
Robin thanked Tracy for the contributions she brought to the group all together.;What will happen to Robin?;finish the project;be flattered by Robin's attention;a good person
Remy made more friends when she started high school that year.;What will happen to Others?;they will have company;they will be isolated;they will be lonely
