data_source,split,survey_type,item_id,worker_id,prolific_id,age,ethnicity,gender,race,item_story,item_question,item_answers,understandability,coherent_q_a,unambiguous,average_rating
true_belief,4,ours,true_belief_41,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Fatima is an archaeologist working at an excavation site in Egypt. She wants to carefully remove an ancient artifact from the ground to study and preserve it. The artifact appears to be intact and in good condition. Fatima believes that the artifact is intact and in good condition. Suddenly, a sandstorm blows through the area, burying the artifact in sand and causing some damage to it. Fatima witnesses the sandstorm and its effect on the artifact.",Does Fatima believe the artifact is intact and in good condition or damaged by the sandstorm?,"['Fatima believes the artifact is intact and in good condition.', 'Fatima believes the artifact is damaged by the sandstorm. (Correct Answer)']",5,5,5,5.0
true_belief,4,ours,true_belief_42,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Odion is an archaeologist conducting research at an ancient Egyptian site. He wants to discover a hidden chamber within the pyramid he is exploring. Odion observes a wall with an unusual pattern that appears to be a concealed entrance. He believes that the wall with the unusual pattern is hiding the entrance to the chamber. While Odion is away, a sandstorm fills the entrance, making it impossible to access the hidden chamber. Odion sees the sand-filled entrance after the storm.",Does Odion believe the wall with the unusual pattern is hiding the entrance or that the entrance is blocked by sand?,"['Odion believes the wall with the unusual pattern is hiding the entrance.', 'Odion believes the entrance is blocked by sand. (Correct Answer)']",5,4,4,4.333333333333333
true_belief,4,ours,true_belief_43,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Kunal is a talented potter in a small Indian village. Kunal wants to create a set of earthenware bowls as a gift for his friend's housewarming. Kunal inspects a large lump of clay, finding it to be moist and malleable. He believes that the clay is in the perfect condition for creating the bowls. However, while Kunal is away for a short break, the sun beats down on the clay, drying it out and making it hard and brittle. Kunal notices the sun-dried, brittle clay.",Does Kunal believe the clay is moist and malleable or hard and brittle?,"['Kunal believes the clay is hard and brittle. (Correct Answer)', 'Kunal believes the clay is moist and malleable.']",5,5,5,5.0
true_belief,4,ours,true_belief_44,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Amara is an artist living in a bustling city in Nigeria. She wants to create a beautiful painting for her friend's birthday present. She finds a smooth, flawless canvas in her art studio. Amara believes that the canvas she found is smooth and flawless. Later, her mischievous little brother accidentally spills black paint all over the canvas, leaving it ruined. Amara discovers the ruined canvas.",Does Amara believe the canvas is smooth and flawless or ruined with black paint?,"['Amara believes the canvas is ruined with black paint. (Correct Answer)', 'Amara believes the canvas is smooth and flawless.']",5,5,5,5.0
true_belief,4,ours,true_belief_45,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Olumide, a skilled woodcarver in a Nigerian village, is preparing to carve a beautiful sculpture for the village chief. Olumide wants to use a sharp chisel to create intricate details on the sculpture. Olumide observes his set of chisels and sees one that appears to be sharp and in perfect condition. He believes that the chisel is sharp and ready for use. However, while Olumide is talking to a fellow artisan, a child from the village accidentally drops the chisel, causing it to become blunt and damaged. Olumide notices the damaged chisel on the ground.",Does Olumide believe the chisel is sharp and in perfect condition or blunt and damaged?,"['Olumide believes the chisel is blunt and damaged. (Correct Answer)', 'Olumide believes the chisel is sharp and in perfect condition.']",5,5,5,5.0
true_belief,4,ours,true_belief_46,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Heiwa is a skilled fisherman in a coastal village in Japan. Heiwa wants to catch a large number of fish to sell at the local market. The sea appears calm and full of fish, making it an ideal time for fishing. Heiwa believes that the sea is calm and full of fish. Suddenly, a massive school of fish moves away from the area, leaving very few fish near Heiwa's fishing spot. Heiwa notices the fish moving away.",Does Heiwa believe the sea is calm and full of fish or that the fish have moved away?,"['Heiwa believes the sea is calm and full of fish.', 'Heiwa believes the fish have moved away. (Correct Answer)']",5,5,5,5.0
true_belief,4,ours,true_belief_47,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Mei is a talented chef in a small Chinese village. She wants to prepare a special dish using fresh vegetables from her garden. Mei sees that the vegetables in the garden are ripe and ready to be picked. She believes that the vegetables are ripe and ready for harvesting. Later, a hailstorm damages the garden, bruising and damaging the vegetables. Mei sees the hailstorm and the damage it caused to the vegetables.",Does Mei believe the vegetables are ripe and ready to be picked or damaged by the hailstorm?,"['Mei believes the vegetables are ripe and ready to be picked.', 'Mei believes the vegetables are damaged by the hailstorm. (Correct Answer)']",5,5,5,5.0
true_belief,4,ours,true_belief_48,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Carlos is a farmer in a small village in Mexico, tending to his cornfield. He wants to irrigate his crops by opening a water valve connected to a nearby river. Carlos closed the valve the previous evening. Carlos believes the valve is currently closed. During the night, heavy rainfall caused the river to overflow, opening the valve and flooding the cornfield. Carlos sees the flooded cornfield.",Does Carlos believe the water valve is closed or open?,"['Carlos believes the water valve is open. (Correct Answer)', 'Carlos believes the water valve is closed.']",4,5,4,4.333333333333333
true_belief,4,ours,true_belief_49,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Lila is a baker in a small French village, preparing her bakery for the day's customers. She wants to bake her signature baguettes using her trusty old oven. Lila checked the oven's temperature earlier and saw that it was properly preheated. She believes the oven is currently hot and ready for baking. However, a sudden power outage causes the oven to cool down, making it unsuitable for baking. Lila notices the power outage and the oven turning off.",Does Lila believe the oven is hot and ready for baking or cool and unsuitable for baking?,"['Lila believes the oven is cool and unsuitable for baking. (Correct Answer)', 'Lila believes the oven is hot and ready for baking.']",5,5,5,5.0
social_iqa,0,social_iqa,social_iqa_00,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,"Wanting to get away from friends and family, Sasha spent a weekend in the mountains.",How would Others feel as a result?,"['refreshed', 'hurt (Correct Answer)', 'relaxed']",3,2,2,2.3333333333333335
social_iqa,0,social_iqa,social_iqa_01,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,Bailey and Jesse both studied hard for the big exam.,What will Bailey want to do next?,"['rub in his successful', 'encourage Jesse to try again', 'open a book (Correct Answer)']",4,3,3,3.3333333333333335
social_iqa,0,social_iqa,social_iqa_02,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,Riley knew Jesse was a shoplifter so they regarded Jesse with suspicious eyes.,Why did Riley do this?,"['because Jesse was their boss', 'because Jesse was their friend', 'because Jesse was a criminal (Correct Answer)']",3,3,4,3.3333333333333335
social_iqa,0,social_iqa,social_iqa_03,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,Tracy wore Sydney's jacket to school because it was very cold outside that day.,How would Tracy feel afterwards?,"['unprepared (Correct Answer)', 'loved', 'passive']",1,2,2,1.6666666666666667
social_iqa,0,social_iqa,social_iqa_04,8,19e42f08-f061-404d-b926-63dbad2c163c,45,non_hispanic,female,white,Remy resisted the urge to go on that shopping spree and left the money in their account.,How would Remy feel afterwards?,"['irresponsible with their money', 'like they make the right choice (Correct Answer)', 'upset with their choice']",4,4,2,3.3333333333333335
social_iqa,1,social_iqa,social_iqa_05,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,Carson was at a friend's house playing video games when the others discussed being hungry for pizza.,What will Others want to do next?,"['play more video games next', 'go to sleep next', 'get a pizza next (Correct Answer)']",5,4,4,4.333333333333333
social_iqa,1,social_iqa,social_iqa_05,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,Carson was at a friend's house playing video games when the others discussed being hungry for pizza.,What will Others want to do next?,"['play more video games next', 'go to sleep next', 'get a pizza next (Correct Answer)']",4,4,4,4.0
social_iqa,1,social_iqa,social_iqa_06,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,Alex answered Riley's question because he knew the answer.,What will happen to Alex?,"['meet to knew the Alex', 'talk more (Correct Answer)', 'ignore Riley']",5,3,1,3.0
social_iqa,1,social_iqa,social_iqa_06,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,Alex answered Riley's question because he knew the answer.,What will happen to Alex?,"['meet to knew the Alex', 'talk more (Correct Answer)', 'ignore Riley']",4,4,4,4.0
social_iqa,1,social_iqa,social_iqa_07,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,Remy paid her taxes and her friend asked her why she did that.,Why did Remy do this?,"[""offer to do her friend's taxes"", 'explain to her friend how tax laws work (Correct Answer)', 'do what she was told']",4,2,3,3.0
social_iqa,1,social_iqa,social_iqa_07,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,Remy paid her taxes and her friend asked her why she did that.,Why did Remy do this?,"[""offer to do her friend's taxes"", 'explain to her friend how tax laws work (Correct Answer)', 'do what she was told']",4,5,4,4.333333333333333
social_iqa,1,social_iqa,social_iqa_08,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,Tracy gave it to their friend after their friend seemed to really like the object.,How would you describe Tracy?,"['withholding', 'generous (Correct Answer)', 'mean']",5,4,4,4.333333333333333
social_iqa,1,social_iqa,social_iqa_08,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,Tracy gave it to their friend after their friend seemed to really like the object.,How would you describe Tracy?,"['withholding', 'generous (Correct Answer)', 'mean']",4,4,4,4.0
social_iqa,1,social_iqa,social_iqa_09,11,07e86885-fb8f-4e27-9c30-a830116920a0,25,non_hispanic,male,white,"Riley was being held captive, but they were able to break loose from the house.",What will Riley want to do next?,"['break down the door', 'free herself from the binds', ""go to the neighbor's (Correct Answer)""]",5,5,2,4.0
social_iqa,1,social_iqa,social_iqa_09,10,62218e8d-8245-4bd5-8a5d-842e70f91c4e,24,hispanic,male,other,"Riley was being held captive, but they were able to break loose from the house.",What will Riley want to do next?,"['break down the door', 'free herself from the binds', ""go to the neighbor's (Correct Answer)""]",4,5,3,4.0
social_iqa,2,social_iqa,social_iqa_10,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,Tracy was driving to school and then decided not to go.,Why did Tracy do this?,"['skip a test (Correct Answer)', 'hand in her homework', 'they will head back home']",3,2,2,2.3333333333333335
social_iqa,2,social_iqa,social_iqa_11,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Carson was trying to study for a big test, so Carson turned Sydney's music down.",Why did Carson do this?,"['make things quiet (Correct Answer)', 'make Sydney upset', 'listen to loud music']",4,4,4,4.0
social_iqa,2,social_iqa,social_iqa_12,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,"Kendall persisted after being told no, and eventually had a positive effect on Lee.",What will Lee want to do next?,"['Refuse to help Kendall', 'Give into Kendall (Correct Answer)', ""Give a punch to Kendall's face""]",3,2,2,2.3333333333333335
social_iqa,2,social_iqa,social_iqa_13,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,Tracy took Jesse's students on a field trip because Jesse was not feeling well.,What will Tracy want to do next?,"['take the students back to school (Correct Answer)', 'know directions', 'drive the students back home']",3,2,2,2.3333333333333335
social_iqa,2,social_iqa,social_iqa_14,9,1064630b-153b-4756-88e4-7aa5d29ab62e,26,non_hispanic,female,asian,Alex's factory has played a large role in the economy of the town.,What will Others want to do next?,"['hire people', 'keep the factory running well (Correct Answer)', 'For people to have good careers at the shop']",3,2,2,2.3333333333333335
social_iqa,3,social_iqa,social_iqa_15,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,Quinn returned the tools back to the rightful owner.,What will Others want to do next?,"['borrow the tools Quinn had', 'make Quinn cry', 'go home (Correct Answer)']",5,1,5,3.6666666666666665
social_iqa,3,social_iqa,social_iqa_16,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,Lee challenged a bully to a fight when he had had enough.,What will Others want to do next?,"['scare the bully off', 'watch it (Correct Answer)', 'ignore it']",5,4,2,3.6666666666666665
social_iqa,3,social_iqa,social_iqa_17,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,Kai looked at Jan's picture and made it perfect.,How would Jan feel as a result?,"['grateful (Correct Answer)', 'helpful', 'proud']",4,4,5,4.333333333333333
social_iqa,3,social_iqa,social_iqa_18,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,Lee tried to remain calm when nobody answered the phone call.,What does Lee need to do before this?,"['send a text', 'pick up the phone (Correct Answer)', 'try again']",5,5,5,5.0
social_iqa,3,social_iqa,social_iqa_19,6,dca6dffb-3a67-4333-b747-4aa4dbbeb06d,36,non_hispanic,male,white,Aubrey was taking a test and thought hard about the answers.,What does Aubrey need to do before this?,"['read the test questions (Correct Answer)', 'study for the test', 'do her best']",5,5,5,5.0
social_iqa,4,social_iqa,social_iqa_20,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,Jordan was mentioned in Casey's chapter but the description of her wasn't very flattering.,What will Jordan want to do next?,"['Ask Casey to delete the chapter (Correct Answer)', 'Ask Casey to autograph the book', 'tell Casey what she thought of her']",4,3,3,3.3333333333333335
social_iqa,4,social_iqa,social_iqa_21,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,Remy moved to a new city. They made more friends.,Why did Remy do this?,"['wanted to influence people', 'pack their things', 'travel to the new city (Correct Answer)']",3,3,2,2.6666666666666665
social_iqa,4,social_iqa,social_iqa_22,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,"Tracy loves camping and being outside in nature, they don't like being cooped up in the city.",What kind of place would Tracy be happy living?,"['The country (Correct Answer)', 'In a large city', 'In a big town with many people']",4,4,5,4.333333333333333
social_iqa,4,social_iqa,social_iqa_23,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,Austin took them out for dinner on that cold evening in Chicago.,What will Austin want to do next?,"['go home (Correct Answer)', 'loves them', 'swim in the ocean']",3,3,2,2.6666666666666665
social_iqa,4,social_iqa,social_iqa_24,7,77215a0c-2697-4342-83f0-7e668181b1d1,28,non_hispanic,female,white,Skylar played some soccer with their friend after school that day and had fun.,What will happen to Others?,"['go to a bakery', 'be tired from playing soccer (Correct Answer)', 'join the game']",4,1,1,2.0
